iters cors rmsds mean_rmsd id
470 10000 0.695238095238095 0 2.18533333333333 1LDZ
471 1000 0.371428571428571 4.354 2.66033333333333 2LDL
472 2000 0.428571428571429 4.354 3.42466666666667 2LDL
473 3000 0.314285714285714 5.92 3.18233333333333 2LDL
474 4000 0.314285714285714 5.92 2.69833333333333 2LDL
475 5000 0.390476190476191 5.92 2.45733333333333 2LDL
476 6000 0.40952380952381 5.92 2.69833333333333 2LDL
477 7000 0.390476190476191 5.92 2.69833333333333 2LDL
478 8000 0.40952380952381 5.92 3.18233333333333 2LDL
479 9000 0.390476190476191 5.92 3.18233333333333 2LDL
480 10000 0.40952380952381 5.92 3.18233333333333 2LDL
491 1000 0.276190476190476 5.729 3.81933333333333 1NC0
492 2000 0.276190476190476 5.729 4.30233333333333 1NC0
493 3000 0.352380952380952 5.729 2.62566666666667 1NC0
494 4000 0.314285714285714 5.729 2.62566666666667 1NC0
495 5000 0.314285714285714 5.729 3.58633333333333 1NC0
496 6000 0.219047619047619 5.729 4.30233333333333 1NC0
497 7000 0.238095238095238 5.729 4.30233333333333 1NC0
498 8000 0.219047619047619 5.729 3.58633333333333 1NC0
499 9000 0.219047619047619 5.729 4.30233333333333 1NC0
500 10000 0.219047619047619 5.729 4.30233333333333 1NC0
511 1000 0.638095238095238 0 0.74 1OW9
512 2000 0.638095238095238 0 0.74 1OW9
513 3000 0.619047619047619 0 0.74 1OW9
514 4000 0.580952380952381 0 0.74 1OW9
515 5000 0.638095238095238 0 0.74 1OW9
516 6000 0.638095238095238 0 0.74 1OW9
517 7000 0.619047619047619 0 0.74 1OW9
518 8000 0.6 0 0.74 1OW9
519 9000 0.6 0 0.74 1OW9
520 10000 0.619047619047619 0 0.74 1OW9
521 1000 0.447619047619048 1.536 4.62033333333333 1YSV
522 2000 0.523809523809524 1.536 3.332 1YSV
523 3000 0.542857142857143 1.536 3.332 1YSV
524 4000 0.6 1.536 3.332 1YSV
525 5000 0.561904761904762 1.536 3.332 1YSV
526 6000 0.561904761904762 1.536 1.79766666666667 1YSV
527 7000 0.580952380952381 1.536 1.79766666666667 1YSV
528 8000 0.542857142857143 1.536 3.332 1YSV
529 9000 0.542857142857143 1.536 3.332 1YSV
530 10000 0.561904761904762 1.536 3.332 1YSV
531 1000 0.695238095238095 0.506 0.506333333333333 2KOC
532 2000 0.714285714285714 0.506 0.506333333333333 2KOC
533 3000 0.676190476190476 0.506 0.506333333333333 2KOC
534 4000 0.695238095238095 0.506 0.506333333333333 2KOC
535 5000 0.695238095238095 0.506 0.506333333333333 2KOC
536 6000 0.657142857142857 0.506 0.506333333333333 2KOC
537 7000 0.695238095238095 0.506 0.506333333333333 2KOC
538 8000 0.695238095238095 0.506 0.506333333333333 2KOC
539 9000 0.695238095238095 0.506 0.506333333333333 2KOC
540 10000 0.676190476190476 0.506 0.506333333333333 2KOC
571 1000 -0.314285714285714 0 8.47433333333333 1Z2J
572 2000 -0.257142857142857 0 6.76766666666667 1Z2J
573 3000 -0.447619047619048 12.19 11.5056666666667 1Z2J
574 4000 -0.40952380952381 8.113 11.5056666666667 1Z2J
575 5000 -0.161904761904762 0 7.44233333333333 1Z2J
576 6000 -0.447619047619048 8.113 11.5056666666667 1Z2J
577 7000 -0.257142857142857 0 7.44233333333333 1Z2J
578 8000 -0.0285714285714286 0 3.04533333333333 1Z2J
579 9000 -0.123809523809524 0 5.079 1Z2J
580 10000 -0.104761904761905 0 3.04533333333333 1Z2J
581 1000 0.824175824175824 1.79 0.91 2L3E
582 2000 0.802197802197802 1.79 1.76333333333333 2L3E
583 3000 0.846153846153846 0.94 0.91 2L3E
584 4000 0.824175824175824 1.79 0.91 2L3E
585 5000 0.824175824175824 1.79 0.91 2L3E
586 6000 0.824175824175824 1.79 0.91 2L3E
587 7000 0.802197802197802 1.79 0.91 2L3E
588 8000 0.846153846153846 0.94 0.91 2L3E
589 9000 0.846153846153846 1.79 0.91 2L3E
590 10000 0.824175824175824 1.79 0.91 2L3E
